type_rumor;title;date;content
"RUMEUR";"Former USAF General Dick Hawley delivered a caustic speech about thoughts of such surpassing stupidity that they must be addressed.";"2002";"Speech from the former ACC commander (now retired and not restricted to being politically correct), Gen Hawley.  Since the attack, I have seen, heard, and read thoughts of such surpassing stupidity that they must be addressed. You've heard them too. Here they are:  1) We're not good, they're not evil, everything is relative.  Listen carefully: We're good, they're evil, nothing is relative. Say it with me now and free yourselves. You see, folks, saying We're good doesn't mean, We're perfect. Okay? The only perfect being is the bearded guy on the ceiling of the Sistine Chapel. The plain fact is that our country has, with all our mistakes and blunders, always been and always will be, the greatest beacon of freedom, charity, opportunity, and affection in history.  If you need proof, open all the borders on Earth and see what happens. In about half a day, the entire world would be a ghost town, and the United States would look like one giant line to see The Producers.  2) Violence only leads to more violence.  This one is so stupid you usually have to be the president of an Ivy League university to say it. Here's the truth, which you know in your heads and hearts already: Ineffective, unfocused violence leads to more violence.  Limp, panicky, half-measures lead to more violence. However, complete, fully-thought-through, professional, well-executed violence never leads to more violence because, you see, afterwards, the other guys are all dead.  That's right, dead. Not on trial, not reeducated, not nurtured back into the bosom of love. Dead. D-E-Well, you get the idea.  3) The CIA and the rest of our intelligence community has failed us.  For 25 years we have chained our spies like dogs to a stake in the ground, and now that the house has been robbed, we yell at them for not protecting us. Starting in the late seventies,  under Carter appointee Stansfield Turner, the giant brains who get these giant ideas decided that the best way to gather international intelligence was to use spy satellites. After all, they reasoned, you can see a license plate from 200 miles away. This is very helpful if you've been attacked by a license plate. Unfortunately, we were attacked by humans. Finding humans is not possible with satellites. You have to use other humans. When we bought all our satellites, we fired all our humans, and here's the really stupid part. It takes years, decades to infiltrate new humans into the worst places of the world. You can't just have a guy who looks like Gary Busey in a Spring Break '93 sweatshirt plop himself down in a coffee shop in Kabul and say Hiya, boys. Gee, I sure would like to meet that bin Laden fella. Well, you can, but all you'd be doing is giving the bad guys a story they'll be telling for years.  4) These people are poor and helpless, and that's why they're angry at us.  Uh-huh, and Jeffrey Dahmer's frozen head collection was just a desperate cry for help. The terrorists and their backers are richer than Elton John and, ironically, a good deal less annoying. The poor helpless people, you see, are the villagers they tortured and murdered to stay in power. Mohamed Atta, one of the evil scumbags who steered those planes into the killing grounds (I'm sorry, one of the alleged hijackers, according to CNN-they stopped using the word terrorist, you know), is the son of a Cairo surgeon. But you knew this, too. In the sixties and seventies, all the pinheads marching against the war were upper-middle-class college kids who grabbed any cause they could think of to get out of their final papers and spend more time drinking. At least, that was my excuse. It's the same today. Take the Anti-Global-Warming (or is it World Trade? Oh-who-knows-what-the-hell-they-want demonstrators) They all charged their black outfits and plane tickets on dad's credit card(!) before driving to the airport in their SUV's.  5) Any profiling is racial profiling.  Who's killing us here, the Norwegians? Just days after the attack, the New York Times had an article saying dozens of extended members of the gazillionaire bin Laden family living in America were afraid of reprisals and left in a huff, never to return to studying at Harvard and using too much Drakkar. I'm crushed. I think we're all crushed. Please come back. With a cherry on top? Why don't they just change their names, anyway? It's happened in the past. Think about it. How many Adolfs do you run into these days? Shortly after that, I remember watching TV with my jaw on the floor as a government official actually said, That little old grandmother from Sioux City could be carrying something. Okay, how about this: No, she couldn't. It would never be the grandmother from Sioux City. Is it even possible? What are the odds? Winning a hundred Powerball lotteries in a row? A thousand? A million? And now a Secret Service guy has been tossed off a plane and we're all supposed to cry about it because he's an Arab? Didn't it have the tiniest bit to do with the fact that he filled out his forms incorrectly — three times? And then left an Arab history book on his seat as he strolled off the plane? And came back? Armed? Let's please all stop singing We Are the World for a minute and think practically. I don't want to be sitting on the floor in the back of a plane four seconds away from hitting Mt. Rushmore and turn, grinning, to the guy next to me to say, Well, at least we didn't offend them.  SO HERE'S what I resolve for the New Year:  Never to forget our murdered brothers and sisters.  Never to let the relativists get away with their immoral thinking.  After all, no matter what your daughter's political science professor says, we didn't start this.  Have you seen that bumper sticker that says, No More Hiroshimas? I wish I had one that says, You First. No More Pearl Harbors.  Dick Hawley"
"RUMEUR";"Artwork shows image of the World Trade Center to be used on a new USPS postage stamp.";"2002";"I've been receiving emails about a petition to commemorate the World Trade Center on a stamp with this picture."
"RUMEUR";"Person who performs a kindness for a stranger is rewarded by the stranger's telling her to avoid drinking Coca-Cola or Pepsi after a certain day.";"2002";"An old student of mine came up to me yesterday and said that a good friend of his is a waiter at our local Red Lobster. This waiter had a customer of a Middle Eastern descent. The customer kept asking the waiter for a quarter. When he finally gave him the quarter, the customer said something along the lines of, You want a tip? To which the waiter said, Sure. The customer then responded, Don't drink Coke after June 1st. He then walked out. The waiter called the cops and alerted everyone right away and the customer was arrested nearby.  Recently, I heard what I suspect to be a rumor regarding Coca-Cola. Supposedly, a stock person was putting some groceries in the trunk of a car when he cautioned the owner not to buy Coca-Cola after 6/1/02. Naturally, after 9/11 everyone is extremely cautious about any terrorist threat.  Now, you can take this with a grain of salt, but I thought it was worth passing on ... Ok I don't usually fall into the rumour category. Although this time I did.  Our good friend (God mother to Gabriella) has a friend (yadh yadah yadh) who was in our nationally known grocery store. This man was in front of her and was short $5.00. He was not budging on anything. Price, product etc . . . This friend decided to pay the difference so she could get home. The man was waiting for her outside the store and was very thankful. He wanted to repay her.  She said, it's ok, never mind, etc.  He said, Don't drink coke this summer.  I am a bit superstitious. But I love you all and feel the need to pass on this info. Good thing we don't drink alot of soda pop."
"RUMEUR";"Prior to the terrorist attack on the morning of <nobr>September 11,</nobr> no cabs could be found around the World Trade Center.";"2001";"A man who worked in the world trade center and survived the attack recounted this to a friend of mine. The man had a routine which included commuting to the world trade center from New Jersey every morning. As part of his regular commute he passed by the entrance to the Millenium Hotel next to the world trade center. The circle in front of the hotel is always full of taxis waiting for fares from the hotel. On September 11th there was not one taxicab in the circle. The man only remembered it because it was such a strange sight seeing no cabs when there are usually a dozen or so."
"RUMEUR";"Terrorists are funding their operations through a telephone scam that lures the unsuspecting into staying on the line by promising information about a nuclear attack on the USA.";"2002";"Telephone Scam: The Georgia National Guard has reported receiving information that people are getting telemarketing-type calls prompting them to press #1 to continue to hear information about a nuclear attack in the U.S. The recordings use individuals with a Middle Eastern accent. If you receive one of these telemarketing calls - hang up. Do not stay on the line and follow any instructions made by the recording. By pressing #1, you are saying you agree to additional charges, even though you have received the call. By calling you they have your number, thus your phone account. Additionally, these telemarketing calls may have a secondary purpose to cause fear in the U.S. The purpose of terrorism is to instill fear in the population. They don't have to use a bomb to instill fear. This is an excellent example of psychological warfare, in addition to scam money to possibly fund more terrorist operations."
"RUMEUR";"Airlines are offering free air travel on <nobr>11 September</nobr> 2002.";"2002";"All US airlines will offer free travel on Sept. 11, 2002.  All airlines are selling tickets for 9/11/02 for a dollar. Spirit Airlines is giving out flights for free to promote air travel on the day."
"RUMEUR";"The FBI is asking for the public's assistance in locating five men who supposedly entered the USA illegally on <nobr>24 December</nobr> 2002.";"2002";"This just in! FBI believes: 5 Arab Men with Terror Ties Snuck into Country!  FBI intelligence says these men may have snuck into the U.S. on Christmas Eve. All are believed to be connected to terrorism investigations.  The FBI is asking the public to help it locate 5 men of Arab decent who they believe entered the country illegally from Canada. All Americans are asked to help with this manhunt.  We're sending their pictures to 2 million Internet users and asking everyone to please pass the pictures to at least 5 people. The DC-area sniper suspect was captured with the help of an average citizen. These men can be caught with your help!  The FBI needs your help in the fight against terrorism! Please Help This Manhunt. Click here to pass these pictures to 5 people you know."
"RUMEUR";"Devastating terrorist attacks are planned for the USA, especially in and around New York, during the weekend beginning <nobr>14 February</nobr> 2003.";"2003";"This is a very credible source, I am the one who was informed by my friend and colleague Dan. His uncle works in the Pentagon. He is the Commander of the Reserves. He received a call from his Uncle tonight and was told to stay clear of Northern N.J. and N.Y.C. on Friday ... LISTEN!!!!!!!!!!!!! While writing this e-mail, Dan called me again, and told me that his Uncle called him again, An unknown man supposedly smuggled a smart bomb into the city and they can not find him."
"RUMEUR";"Terrorists have acquired a large number of missing UPS uniforms.";"2003";"A large number of UPS uniforms have gone missing.  Please inform all properties to check ID's and be alert to replacement delivery personnel.  Please forward accordingly     SECURITY ALERT: $32,000 worth of UPS uniforms have been purchased over the last 30 days by person(s) unknown. Law enforcement is working on the case however no suspect(s) have been indentified. Subjects may try to gain access by wearing one of these uniforms. If anyone has suspicions about a UPS delivery (i.e., no truck but driver, no UPS identification, etc., contact UPS to verify employment).  If you see or have seen a UPS delivery from an unknown driver please ask for proper ID and be alert to any suspicious packages or deliveries. Please notify building security or appropriate law enforcement.     There has been a huge purchase, $32,000.00 worth, of United Parcel Service (UPS) uniforms on eBay over the last (30) thirty days. This could represent a serious threat as bogus drivers can drop off anything to anyone with deadly consequences.  If you have any questions when a UPS driver appears at your door, they should be able to furnish valid I.D. Additionally, if someone in a UPS uniform comes to make a drop off or pick up, make absolutely sure they are driving a UPS truck. UPS does not make deliveries or pick ups in anything except company vehicles. If you have a problem, immediately call local law enforcement.  On 3/31/03 an alert was issued to UPS drivers. Drivers were asked to keep track of their uniforms and to dispose of same according to UPS guidelines.  Some of you may have already heard the above information, but I will keep sending out new alerts as I get them."
"RUMEUR";"Military personnel should avoid the use of the NACEC.org web site.";"2003";"Avoid This Web Site NACEC.org  1. THREAT: This website may be used for information gathering on US soldiers and family members for nefarious purposes.  2. BACKGROUND: The NACEC.org website is claiming to provide emergency notifications in order to support military families. This site requests service members names, addresses, Social Security Numbers SSN) as well as the names and addresses of family members, and other privacy act information. The site also request the service member provide the content of a message which is to be sent to family members.  3. Website Quote: With the drastically increasing numbers of U.S. Armed Forces overseas, the North American Center for Emergency Communications (NACEC) has put their military family support 'Flash Mail Service' back on line, as of this week. This will help those members of the military stationed overseas and the military families that have members serving overseas.  4. This site is NOT associated with the federal government and should NOT be trusted. The site represents itself as being owned by a not-for-profit corporation (which means they haven't filed for non-profit status and made the necessary disclosures). The registrant for the website is an individual in Minnesota who may or may not not be an American national. DoD personnel should not enter any personal information on a non-federal website for emergency notification of families or any other reason.  5. Any information provided to this site could be used for identity theft, intelligence gathering by a foreign nations or terrorists and could pose a threat to service members, their families and their privacy."
"RUMEUR";"A pregnant woman named her child after the rescuer who died while saving her and others at the World Trade Center on 9/11.";"2003";"A man from Norfolk, VA called a local radio station to share this on Sept 11th, 2003. His name was Robert Matthews. These are his words:  A few weeks before Sept 11th, my wife and I found out we were going to have our first child. She planned a trip out to California to visit her sister. On our way to the airport, we prayed that God would grant my wife a safe trip and be with her. Shortly after I said 'amen' we both heard a loud pop and the car shook violently. We had blown out a tire. I replaced the tire as quickly as I could, but we still missed her flight. Both very upset, we drove home.  I recieved a call from my father who was retired FDNY. He asked what my wife's flight number was, but I explained that we missed the flight. My father informed me that her flight was the one that crashed into the southern tower. I was too shocked to speak. My father also had more news for me he was going to help. 'This is not something I can just sit by for, I have to do something.' I was concerned for his safety, of course, but more because he had never given his life to Christ. After a brief debate, I knew his mind was made up. Before he got off of the phone, he said, 'take good care of my grandchild.' Those were the last words I ever heard my father say he died while helping in the rescue effort.  My joy that my prayer of safety for my wife had been answered quickly became anger. Anger at God, at my father, and at myself. I had gone for nearly 2 years blaming God for taking my father away. My son would never know his grandfather, my father had never accepted Christ, and I never got to say goodbye.  Then something happened. About 2 months ago, I was sitting at home with my wife and my son, when there was a knock on the door. I looked at my wife, but I could tell she wasn't expecting anyone. I opened the door to a couple with a small child. The man looked at me and asked if my father's name was Jake Matthews. I told him it was. He quickly grabbed my hand and said, 'I never got the chance to meet your father, but it is an honor to meet his son.' He explained to me that his wife had worked in the World Trade Center and had been caught inside after the attack. She was pregnant and had been caught under debris. He then explained that my father had been the one to find his wife and free her. My eyes welled up with tears as I thought of my father giving his life for people like this. He then said, 'there is something else you need to know.' his wife then told me that as my father worked to free her, she talked to him and lead him to Christ. I began sobbing at the news. Now I know that when I get to heaven, my father will be standing beside Jesus to welcome me, and that this family would be able to thank him themselves.  When their baby boy was born, they named him Jacob Matthew in honor of the man who gave his life so mother and baby could live.  This story should help us to realize two things: First, that though it has been two years since the attacks, we should never let it become a mere tragic memory. And second, but most important, God is always in control. We may not see the reason behind things, and we may never know this side of heaven, but God is ALWAYS in control.  Please take time to share this amazing story with those you love. You may never know the impact it may have on someone."
"RUMEUR";"Terrorists are planning to strike the U.S. on <nobr>11 June</nobr> 2004.";"2004";"PLEASE STOP WHAT YOU ARE DOING AND READ THIS. WHO KNOWS WHETHER OR NOT IT IS TRUE, BUT IT IS NOT WORTH TESTING OUT. PLEASE FORWARD THIS TO EVERYONE YOU KNOW. IT WILL TAKE FIVE MINUTES OF YOUR TIME AND HAS THE POTENTIAL TO IMPACT PEOPLE'S LIVES FOREVER! THANKS!!  Please read the below that was forwarded...it is pretty scary.  gloria sent this to me...this was sent to her from a coworker at CNN...i'm not sending this to freak everybody out...but just try to be careful...  Hi all I hope everyone is doing well. The reason I am sending out this mass email to everyone is because of something that was brought to my attention the other day that I feel I need to tell as many people as possible in case it turns out to be true.. One of my colleagues has a good family friend who works in city hall. This friend called my coworker on Friday to tell him about some intelligence the city has gotten regarding a possible terror attack in the city (most likely the subways) planned for this Friday and urged him to avoid the subways if possible. He also told him something about the city placing an order for 2 to 3 thousand extra body bags. Now you have to take these things with a grain of salt because I am sure they get tons of this intelligence that turns out to be nothing. However there are some things that coinside with this Friday that seem to give it a higher probability than usual. The terrorists attacked the WTC on 9/11. They attacked Spain's subways on 3/11. This Friday just happens to be 6/11 (thank GOD I'll be on a plane that day!).  Whether that means anything or not who knows. The thing that really has me concerned however is that all of a sudden a lot of things are now closed on Friday due to Reagan's death. The stock market, banks, Mail and all federal buildings are closed. Obviously Reagan's death wasn't planned but the fact they chose Friday as the day to do this big honoring of him strikes me as a little to coincidental (less people going to work = less people on the subway). The question that I get most when I tell people about this is why wouldn't they go on TV and warn people. Well I think the answer to that is simple....they can't.  They would cause mass hysteria and the city would be out of control. Take this information and do with it what you want. I just felt the need to tell as many people as I could. God forbid something does happen this Friday and some people get hurt or die that I know and could have warned about it and didn't, well that would be a tough pill for me to swallow. I hope all this is bull and nothing happens this Friday or any day for that matter. One thing is for certain though if I have to work on Friday I am taking a cab."
"RUMEUR";"Osama bin Laden was captured long ago, but the U.S. government is keeping this news under wraps until just before the 2004 Presidential election.";"2004";"I have heard many of my classmates recently talking about a possibility that our military had captured Osama bin Ladin in the early days of the war in Afghanistan, but has kept it a secret. He (the president) is presumably waiting until just before the presidential elections to unvail this fact, in order to secure enough votes.   "
"RUMEUR";"Minutes of emergency response agencies' meeting reveal that on <nobr>26 November</nobr> 2004 four Long Island shopping malls will be hit in a terrorist attack using chemical weapons.";"2004";"Hello all,  Some information has come to me. It has not been released to the general public, but it's something we all need to be aware of. A couple of weeks ago someone was seen taking photos of my ambulance company in Bay Shore. This same person was seen outside Exchange Ambulance in Islip doing the same. The police were notified and the person was apprehended outside Southside hospital, again taking photos. He is a man of Middle Eastern descent and is being held for investigation. It seems that he was gathering information about our response capabilities in a mass casualty attack.  The NY Field Office of the FBI held a meeting at Bay Shore Fire Department for officials from the local PD, EMS and FD's. They have information from this man and from their own intelligence that a mass attack is planned for Long Island. On Black Friday (November 26) 4 Long Island Malls are supposed to be hit simultaneously with chemical weapons.  This would be the first time a chemical weapon is used in the United States. Forces from NYC and Washington DC would be diverted to aid here on Long Island leaving these areas vulnerable. A second attack would take place in these areas. Ever since 9/11 EMS has undergone extensive training on how to deal with a terrorist attack and to think it could really happen here is terrifying.  There is also concern about car bombings as a large number of vehicles have gone missing in Nassau and Suffolk counties. Ambulances, taxi's, commercial vans and airport limos have been reported stolen. These vehicles look perfectly innocent driving through our neighborhoods and no one would think twice about seeing them.  This is not an internet scam. The officers at my department were at this meeting and I saw the minutes myself. I figure it's pretty serious if the FBI made an appearance to share what they know. I'm not sure why this isn't being released to the public. I can only assume that if this got out, no one would shop and it would be devastating to our economy. I do not want to spread panic, only information.  Take from this what you will, but I needed to let you all know. I love you all and I felt I needed to share this with you. I know it's hard to believe. I can't believe that an Al Qaeda operative was only a few blocks from my home."
"RUMEUR";"Al-Qaeda terrorists have poisoned one in five cans of Coca-Cola with anthrax and arsenic.";"2005";"Al Qaeda terrorists infiltrate Coca-Cola Factorys  Dear Reader,  This is a category one ALERT from CNN.  CNN have learned from government sources today that the Coca-Cola factories that supply the United States of America and our friends in the United Kingdom have been infiltrated by Al Qaeda terrorists.  Traces of arsenic and anthrax have been found in one out of every five cans of Coke tested. Reports have been sent out to all major networks and newspapers to put out a Red Alert Category One, warning all drinkers of Coke to make their way to the nearest hospital for a check-up. If you have drunk or bought Coca-Cola on or after the 25th of March 2005 then do not panic, just inform your nearest medical centre and make your way there as soon as possible.  In the best interests of The USA and our friends in the UK could you forward this mail to all Coke drinkers you know, we will be posting more updates as they come in.  Regards James Martin http://www.CNN.com/"
"RUMEUR";"London police are warning against using the Underground, citing the threat of an imminent terrorist attack.";"August 2014";"Don't travel on the tubes tomorrow. Every single Police Officer in the Metropolitan Office has been called into work from 4am onwards, even people on holiday are being told to catch the next flight home. They think there's a terror threat and that it will happen on the Tubes tomorrow around the WestEnd London area. So don't go travelling on tubes!! Warn your loved ones. It's better to be safe than sorry!!   "
"RUMEUR";"Essay by retired Air Force general analyzes the war on terrorism.";"2005";"This WAR is for REAL ! (by Major General Vernon Chong, USAF, ret.)  (This is definitely worthy of your immediate attention. Read every word, and pass it on to everyone you know. We all need to know the truth about this war against terrorism and lies. Please stand up for truth and do what is right. This has been a free country, and this is God's world. ) This is for everyone to read regardless of your political affiliation.  I had no idea who General Chong is or the source of these thoughts ... so when I received them, I almost deleted them — as well-written as they are. But then I did a Google search on the General and found him to be a retired Air Force Surgeon of all things and past Commander of Wilford Hall Medical Center in San Antonio. So he is real, is connected to Veterans affairs, and these are his thoughts.  This WAR is for REAL !  To get out of a difficulty, one usually must go through it. Our country is now facing the most serious threat to its existence, as we know it, that we have faced in your lifetime and mine (which includes WWII).  The deadly seriousness is greatly compounded by the fact that there are very few of us who think we can possibly lose this war and even fewer who realize what losing really means.  First, let's examine a few basics:  1. When did the threat to us start?  Many will say September 11, 2001. The answer as far as the United States is concerned is 1979, 22 years prior to September 2001, with the following attacks on us:  * Iran Embassy Hostages, 1979  * Beirut, Lebanon Embassy 1983  * Beirut, Lebanon Marine Barracks 1983  * Lockerbie, Scotland Pan-Am flight to New York 1988  * First New York World Trade Center attack 1993  * Dhahran, Saudi Arabia Khobar Towers Military complex 1996  * Nairobi, Kenya US Embassy 1998  * Dares Salaam, Tanzania US Embassy 1998  * Aden, Yemen USS Cole 2000  * New York World Trade Center 2001  * Pentagon 2001.  (Note that during the period from 1981 to 2001 there were 7,581 terrorist attacks worldwide).  2. Why were we attacked?  Envy of our position, our success, and our freedoms. The attacks happened during the administrations of Presidents Carter, Reagan, Bush 1, Clinton and Bush 2. We cannot fault either the Republicans or Democrats as there were no provocations by any of the presidents or their immediate predecessors, Presidents Ford or Carter.  3. Who were the attackers?  In each case, the attacks on the US were carried out by Muslims.  4. What is the Muslim population of the World? 25%.  5. Isn't the Muslim Religion peaceful?  Hopefully, but that is really not material. There is no doubt that the predominately Christian population of Germany was peaceful, but under the dictatorial leadership of Hitler (who was also Christian), that made no difference. You either went along with the administration or you were eliminated. There were 5 to 6 million Christians killed by the Nazis for political reasons (including 7,000 Polish priests). (see http://www.nazis.testimony.co.uk/7-a.htm )  Thus, almost the same number of Christians were killed by the Nazis, as the six million holocaust Jews who were killed by them, and we seldom heard of anything other than the Jewish atrocities. Although Hitler kept the world focused on the Jews, he had no hesitancy about killing anyone who got in his way of exterminating the Jews or of taking over the world - German, Christian or any others.  Same with the Muslim terrorists. They focus the world on the US, but kill all in the way — their own people or the Spanish, French or anyone else. The point here is that just like the peaceful Germans were of no protection to anyone from the Nazis, no matter how many peaceful Muslims there may be, they are no protection for us from the terrorist Muslim leaders and what they are fanatically bent on doing — by their own pronouncements — killing all of us infidels. I don't blame the peaceful Muslims. What would you do if the choice was shut up or die?  6. So who are we at war with?  There is no way we can honestly respond that it is anyone other than the Muslim terrorists. Trying to be politically correct and avoid verbalizing this conclusion can well be fatal. There is no way to win if you don't clearly recognize and articulate who you are fighting.  So with that background, now to the two major questions:  1. Can we lose this war?  2. What does losing really mean?  If we are to win, we must clearly answer these two pivotal questions.  We can definitely lose this war, and as anomalous as it may sound, the major reason we can lose is that so many of us simply do not fathom the answer to the second question - What does losing mean?  It would appear that a great many of us think that losing the war means hanging our heads, bringing the troops home and going on about our business, like post Vietnam. This is as far from the truth as one can get. What losing really means is:  We would no longer be the premier country in the world. The attacks will not subside, but rather will steadily increase. Remember, they want us dead, not just quiet. If they had just wanted us quiet, they would not have produced an increasing series of attacks against us, over the past 18 years. The plan was clearly, for terrorist to attack us, until we were neutered and submissive to them.  We would of course have no future support from other nations, for fear of reprisals and for the reason that they would see, we are impotent and cannot help them.  They will pick off the other non-Muslim nations, one at a time. It will be increasingly easier for them. They already hold Spain hostage. It doesn't matter whether it was right or wrong for Spain to withdraw its troops from Iraq. Spain did it because the Muslim terrorists bombed their train and told them to withdraw the troops. Anything else they want Spain to do will be done. Spain is finished.  The next will probably be France. Our one hope on France is that they might see the light and realize that if we don't win, they are finished too, in that they can't resist the Muslim terrorists without us. However, it may already be too late for France. France is already 20% Muslim and fading fast!  If we lose the war, our production, income, exports and way of life will all vanish as we know it. After losing, who would trade or deal with us, if they were threatened by the Muslims.  If we can't stop the Muslims, how could anyone else?  The Muslims fully know what is riding on this war, and therefore are completely committed to winning, at any cost. We better know it too and be likewise committed to winning at any cost.  Why do I go on at such lengths about the results of losing? Simple. Until we recognize the costs of losing, we cannot unite and really put 100% of our thoughts and efforts into winning. And it is going to take that 100% effort to win.  So, how can we lose the war?  Again, the answer is simple. We can lose the war by imploding. That is, defeating ourselves by refusing to recognize the enemy and their purpose, and really digging in and lending full support to the war effort. If we are united, there is no way that we can lose. If we continue to be divided, there is no way that we can win!  Let me give you a few examples of how we simply don't comprehend the life and death seriousness of this situation.  President Bush selects Norman Mineta as Secretary of Transportation. Although all of the terrorist attacks were committed by Muslim men between 17 and 40 years of age, Secretary Mineta refuses to allow profiling. Does that sound like we are taking this thing seriously? This is war! For the duration, we are going to have to give up some of the civil rights we have become accustomed to. We had better be prepared to lose some of our civil rights temporarily or we will most certainly lose all of them permanently.  And don't worry that it is a slippery slope. We gave up plenty of civil rights during WWII, and immediately restored them after the victory and in fact added many more since then.  Do I blame President Bush or President Clinton before him?  No, I blame us for blithely assuming we can maintain all of our Political Correctness, and all of our civil rights during this conflict and have a clean, lawful, honorable war. None of those words apply to war. Get them out of your head.  Some have gone so far in their criticism of the war and/or the Administration that it almost seems they would literally like to see us lose. I hasten to add that this isn't because they are disloyal. It is because they just don't recognize what losing means. Nevertheless, that conduct gives the impression to the enemy that we are divided and weakening. It concerns our friends, and it does great damage to our cause.  Of more recent vintage, the uproar fueled by the politicians and media regarding the treatment of some prisoners of war, perhaps exemplifies best what I am saying. We have recently had an issue, involving the treatment of a few Muslim prisoners of war, by a small group of our military police. These are the type prisoners who just a few months ago were throwing their own people off buildings, cutting off their hands, cutting out their tongues and otherwise murdering their own people just for disagreeing with Saddam Hussein.  And just a few years ago these same type prisoners chemically killed 400,000 of their own people for the same reason. They are also the same type enemy fighters, who recently were burning Americans, and dragging their charred corpses through the streets of Iraq.  And still more recently, the same type enemy that was and is providing videos to all news sources internationally, of the beheading of American prisoners they held.  Compare this with some of our press and politicians, who for several days have thought and talked about nothing else but the humiliating of some Muslim prisoners — not burning them, not dragging their charred corpses through the streets, not beheading them, but humiliating them.  Can this be for real?  The politicians and pundits have even talked of impeachment of the Secretary of Defense. If this doesn't show the complete lack of comprehension and understanding of the seriousness of the enemy we are fighting, the life and death struggle we are in and the disastrous results of losing this war, nothing can.  To bring our country to a virtual political standstill over this prisoner issue makes us look like Nero playing his fiddle as Rome burned — totally oblivious to what is going on in the real world. Neither we, nor any other country, can survive this internal strife. Again I say, this does not mean that some of our politicians or media people are disloyal. It simply means that they are absolutely oblivious to the magnitude, of the situation we are in and into which the Muslim terrorists have been pushing us, for many years.  Remember, the Muslim terrorists stated goal is to kill all infidels! That translates into ALL non-Muslims — not just in theUnited States, but throughout the world.  We are the last bastion of defense.  We have been criticized for many years as being 'arrogant.' That charge is valid in at least one respect. We are arrogant in that we believe that we are so good, powerful and smart, that we can win the hearts and minds of all those who attack us, and that with both hands tied behind our back, we can defeat anything bad in the world!  We can't!  If we don't recognize this, our nation as we know it will not survive, and no other free country in the world will survive if we are defeated.  And finally, name any Muslim countries throughout the world that allow freedom of speech, freedom of thought, freedom of religion, freedom of the press, equal rights for anyone — let alone everyone, equal status or any status for women, or that have been productive in one single way that contributes to the good of the world.  This has been a long way of saying that we must be united on this war or we will be equated in the history books to the self-inflicted fall of the Roman Empire. If, that is, the Muslim leaders will allow history books to be written or read.  If we don't win this war right now, keep a close eye on how the Muslims take over France in the next 5 years or less. They will continue to increase the Muslim population of France and continue to encroach little by little, on the established French traditions. The French will be fighting among themselves, over what should or should not be done, which will continue to weaken them and keep them from any united resolve. Doesn't that sound eerily familiar?  Democracies don't have their freedoms taken away from them by some external military force. Instead, they give their freedoms away, politically correct piece by politically correct piece.  And they are giving those freedoms away to those who have shown, worldwide, that they abhor freedom and will not apply it to you or even to themselves, once they are in power.  They have universally shown that when they have taken over, they then start brutally killing each other over who will be the few who control the masses. Will we ever stop hearing from the politically correct, about the peaceful Muslims?  I close on a hopeful note, by repeating what I said above. If we are united, there is no way that we can lose. I hope now after the election, the factions in our country will begin to focus on the critical situation we are in, and will unite to save our country. It is your future we are talking about! Do whatever you can to preserve it.  After reading the above, we all must do this not only for ourselves, but our children, our grandchildren, our country and the world.  Whether Democrat or Republican, conservative or liberal and that includes the Politicians and media of our country and the free world!  Please forward this to any you feel may want, or NEED to read it. Our leaders in Congress ought to read it, too.  There are those that find fault with our country, but it is obvious to anyone who truly thinks through this, that we must UNITE!"
"RUMEUR";"Eerie coincidences pertaining to September 11 involve elevens, a Quran verse and Microsoft's Wingdings font.";"2005";"1) New York City has 11 letters  2) Afghanistan has 11 letters.  3) Ramsin Yuseb (The terrorist who threatened to destroy the Twin Towers in 1993) has 11 letters. 4) George W Bush has 11 letters.  This could be a mere coincidence, but this gets more interesting:  1) New York is the 11th state.  2) The first plane crashing against the Twin Towers was flight number 11.  3) Flight 11 was carrying 92 passengers. 9 + 2 = 11  4) Flight 77 which also hit Twin Towers, was carrying 65 passengers. 6 + 5 = 11  5) The tragedy was on September 11, or 9/11 as it is now known. 9 + 1 + 1 = 11  6) The date is equal to the US emergency services telephone number 911. 9 + 1 + 1 = 11.  Sheer coincidence..?! Read on and make up your own mind:  1) The total number of victims inside all the hi-jacked planes was 254. 2 + 5 + 4 = 11.  2) September 11 is day number 254 of the calendar year. Again 2 + 5 + 4 = 11.  3) The Madrid bombing took place on 3/11/2004. 3 + 1 + 1 + 2 + 4 = 11.  4) The tragedy of Madrid happened 911 days after the Twin Towers incident.  Now this is where things get totally eerie:  The most recognised symbol for the US, after the Stars & Stripes, is the Eagle. The following verse is taken from the Quran, the Islamic holy book:  For it is written that a son of Arabia would awaken a fearsome Eagle. The wrath of the Eagle would be felt throughout the lands of Allah and lo, while some of the people trembled in despair still more rejoiced: for the wrath of the Eagle cleansed the lands of Allah and there was peace.  That verse is number 9.11 of the Quran.  Still uncovinced about all of this..?! Try this and see how you feel afterwards, it made my hair stand on end:  Open Microsoft Word and do the following:  1. Type in capitals Q33 NY. This is the flight number of the first plane to hit one of the Twin Towers.  2. Highlight the Q33 NY.  3. Change the font size to 48.  4. Change the actual font to the WINGDINGS  What do you think now?!!"
